wikidata	wikipedia	film	abstract	date	sitelinks	director	genre
http://www.wikidata.org/entity/Q180214	https://en.wikipedia.org/wiki/Black_Swan_(film)	Black Swan	Black Swan is a 2010 American psychological horror film directed by Darren Aronofsky. The screenplay was written by Mark Heyman, John McLaughlin, and Andres Heinz, based on an original story by Heinz. The film stars Natalie Portman, Vincent Cassel, Mila Kunis, Barbara Hershey, and Winona Ryder. The plot revolves around a production of Tchaikovskys Swan Lake ballet by the New York City Ballet company. The production requires a ballerina to play the innocent and fragile White Swan, for which the committed dancer Nina is a perfect fit, as well as the dark and sensual Black Swan, which are qualities better embodied by the new rival Lily. Nina is overwhelmed by a feeling of immense pressure when she finds herself competing for the part, causing her to lose her tenuous grip on reality and descend into madness. @ Aronofsky conceived the premise by connecting his viewings of a production of Swan Lake with an unrealized screenplay about understudies and the notion of being haunted by a double, similar to the folklore surrounding doppelgängers. Aronofsky cites Fyodor Dostoevskys The Double as another inspiration for the film. The director also considered Black Swan a companion piece to his 2008 film The Wrestler, with both films involving demanding performances for different kinds of art. He and Portman first discussed the project in 2000, and after a brief attachment to Universal Studios, Black Swan was produced in New York City in 2009 by Fox Searchlight Pictures. Portman and Kunis trained in ballet for several months before filming began. @ Black Swan premiered as the opening film for the 67th Venice International Film Festival on September 1, 2010. It had a limited release in the United States starting December 3, 2010 and opened in wide release on December 17. Upon release, it received critical acclaim with particular praise toward Aronofskys direction and the performances of Kunis and Portman; it was also a commercial success, grossing $330 million worldwide against a $13 million budget. It received five nominations at the 83rd Academy Awards: Best Picture, Best Director, Best Cinematography, Best Film Editing and winning Best Actress for Portman, and received five nominations at the 68th Golden Globe Awards: Best Motion Picture, Best Director, Best Supporting Actress for Kunis and winning Best Actress for Portman.	2010-09-01	68	Darren Aronofsky	drama (film and television)#horror film#LGBT-related film#psychological horror#psychological thriller#thriller film
http://www.wikidata.org/entity/Q275120	https://en.wikipedia.org/wiki/Captain_America:_The_First_Avenger	Captain America: The First Avenger	Captain America: The First Avenger is a 2011 American superhero film based on the Marvel Comics character Captain America. Produced by Marvel Studios and distributed by Paramount Pictures, it is the fifth film in the Marvel Cinematic Universe. The film was directed by Joe Johnston, written by Christopher Markus and Stephen McFeely, and stars Chris Evans as Steve Rogers / Captain America alongside Tommy Lee Jones, Hugo Weaving, Hayley Atwell, Sebastian Stan, Dominic Cooper, Neal McDonough, Derek Luke, and Stanley Tucci. During World War II, Steve Rogers, a frail man, is transformed into the super-soldier Captain America and must stop the Red Skull from using the Tesseract as an energy source for world domination. @ The film began as a concept in 1997 and was scheduled for distribution by Artisan Entertainment. However, a lawsuit disrupted the project and was not settled until September 2003. In 2005, Marvel Studios received a loan from Merrill Lynch, and planned to finance and release the film through Paramount Pictures. Directors Jon Favreau and Louis Leterrier were interested in directing the project before Johnston was approached in 2008. The principal characters were cast between March and June 2010. Production began in June, and filming took place in London, Manchester, Caerwent, Liverpool, and Los Angeles. Several different techniques were used by the visual effects company Lola to create the physical appearance of the character before he becomes Captain America. @ Captain America: The First Avenger premiered at the El Capitan Theatre on July 19, 2011, and was released in the United States on July 22, as part of Phase One of the MCU. The film was commercially successful, grossing over $370 million worldwide. Critics particularly praised Evans performance, the films depiction of its 1940s time period, and Johnstons direction. Two sequels have been released: The Winter Soldier and Civil War.	2011-07-22	68	Joe Johnston	action film#science fiction film#superhero film#war film
http://www.wikidata.org/entity/Q571032	https://en.wikipedia.org/wiki/Django_Unchained	Django Unchained	Django Unchained is a 2012 American revisionist Western film written and directed by Quentin Tarantino, starring Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, and Samuel L. Jackson, with Walton Goggins, Dennis Christopher, James Remar, Michael Parks, and Don Johnson in supporting roles. Set in the Old West and Antebellum South, it is a highly-stylized, heavily-revisionist tribute to Spaghetti Westerns, in particular the 1966 Italian film Django by Sergio Corbucci, whose star Franco Nero has a cameo appearance. @ Development of Django Unchained began in 2007 when Tarantino was writing a book on Corbucci. By April 2011, Tarantino sent his final draft of the script to The Weinstein Company. Casting began in the summer of 2011, with Michael K. Williams and Will Smith being considered for the role of the title character before Foxx was cast. Principal photography took place from November 2011 to March 2012 in California, Wyoming, and Louisiana. @ Django Unchained premiered at the Ziegfeld Theatre in New York City on December 11, 2012, and was theatrically released on December 25, 2012, in the United States, grossing over $425 million worldwide against its $100 million budget, becoming Tarantinos highest-grossing movie to date. The film received numerous awards and nominations, as well as five nominations at the 85th Academy Awards, including Best Picture. Waltz won several awards for his performance, among them Best Supporting Actor at the Academy Awards, Golden Globes and BAFTAs. For his screenplay, Tarantino won an Academy Award, a Golden Globe, and a BAFTA.	2012-12-25	68	Quentin Tarantino	blaxploitation#drama (film and television)#Western film
http://www.wikidata.org/entity/Q232009	https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_2	Harry Potter and the Deathly Hallows – Part 2	Harry Potter and the Deathly Hallows – Part 2 is a 2011 fantasy film directed by David Yates and distributed by Warner Bros. Pictures. It is the second of two cinematic parts based on J. K. Rowlings 2007 novel of the same name and the eighth and final instalment in the Harry Potter film series. It was written by Steve Kloves and produced by David Heyman, David Barron, and Rowling. The story continues to follow Harry Potters quest to find and destroy Lord Voldemorts Horcruxes in order to stop him once and for all. The film stars Daniel Radcliffe as Harry Potter, alongside Rupert Grint and Emma Watson as Harrys best friends, Ron Weasley and Hermione Granger. Principal photography began on 19 February 2009, and was completed on 12 June 2010, with reshoots taking place in December 2010. @ Part 2 was released in 2D, 3-D and IMAX cinemas worldwide from 13–15 July 2011, and is the only Harry Potter film to be released in 3-D. The film became a commercial success and one of the best reviewed films of 2011, with praise for the acting, Yatess direction, musical score, visual effects, cinematography, action sequences, and the satisfying conclusion of the saga. At the box office, Part 2 claimed the worldwide opening weekend record, earning $483.2 million, as well as setting opening day and opening weekend records in various countries. Part 2 grossed over $1.3 billion worldwide and became the third-highest-grossing film at the time, as well as the highest-grossing film of 2011. As of 2020, it is the 13th-highest-grossing film of all time, the highest-grossing film in the Harry Potter series, as well as in the Wizarding World franchise, and the ninth film to gross over $1 billion. It is also the highest-grossing film ever released by Warner Bros. The film won several awards and was nominated for many more, including three nominations at the Academy Awards for Best Art Direction, Best Makeup and Best Visual Effects. @ The Blu-ray and DVD sets were released on 11 November 2011 in the United States and on 2 December 2011 in the United Kingdom. The film was also released in the Harry Potter: Complete 8-Film Collection box set on DVD and Blu-ray, which included all eight films and new special features. Part 1 and Part 2 were released as a combo pack on DVD and Blu-ray on 11 November 2011 in Canada.	2011-07-13	68	David Yates	fantasy film#film based on a novel
http://www.wikidata.org/entity/Q205028	https://en.wikipedia.org/wiki/Iron_Man_2	Iron Man 2	Iron Man 2 is a 2010 American superhero film based on the Marvel Comics character Iron Man. Produced by Marvel Studios and distributed by Paramount Pictures, it is the sequel to Iron Man and the third film in the Marvel Cinematic Universe. Directed by Jon Favreau and written by Justin Theroux, the film stars Robert Downey Jr. as Tony Stark / Iron Man alongside Gwyneth Paltrow, Don Cheadle, Scarlett Johansson, Sam Rockwell, Mickey Rourke, and Samuel L. Jackson. Six months after Iron Man, Tony Stark resists calls from the United States government to hand over the Iron Man technology, which is causing his declining health. Meanwhile, Russian scientist Ivan Vanko uses his own version of the technology to pursue a vendetta against the Stark family. @ Following the critical and commercial success of Iron Man in May 2008, Marvel Studios announced and immediately set to work on producing a sequel. In July, Theroux was hired to write the script and Favreau was signed to return as director. Downey, Paltrow, and Jackson were set to reprise their roles from Iron Man, while Cheadle was brought in to replace Terrence Howard in the role of James Rhodes. In the early months of 2009, Rourke, Rockwell, and Johansson filled out the supporting cast. Filming took place from April to July 2009, mostly in California like the first film except for a key sequence in Monaco. Unlike its predecessor, which mixed digital and practical effects, the sequel primarily relied on computer-generated imagery to create the Iron Man suits. @ Iron Man 2 premiered at the El Capitan Theatre on April 26, 2010, and was released in the United States on May 7, as part of Phase One of the MCU. The film received generally positive reviews for Downeys performance as well as the action sequences, musical score, and visual effects, but many critics deemed it to be inferior to the first film and criticized the villain and pacing. The sequel grossed over $623.9 million at the worldwide box office, making it the seventh-highest-grossing film of 2010. It received an Academy Award nomination for Best Visual Effects. A third installment of the series, Iron Man 3, was released on May 3, 2013.	2010-04-29	68	Jon Favreau	action film#adventure film#science fiction film#superhero film
http://www.wikidata.org/entity/Q61448040	https://en.wikipedia.org/wiki/Parasite_(2019_film)	Parasite	Parasite is a 2019 South Korean black comedy thriller film directed by Bong Joon-ho, who also co-wrote the screenplay with Han Jin-won. It stars Song Kang-ho, Lee Sun-kyun, Cho Yeo-jeong, Choi Woo-shik, Park So-dam, Jang Hye-jin, and Lee Jung-eun, and follows the members of a poor family who scheme to become employed by a wealthy family and infiltrate their household by posing as unrelated, highly qualified individuals. @ Parasite premiered at the 2019 Cannes Film Festival on 21 May 2019, where it became the first South Korean film to win the Palme dOr. It was then released in South Korea by CJ Entertainment on 30 May 2019. The film was considered by many critics to be the best film of 2019 as well as one of the best films of the decade, and is the 46th highest-rated film of all-time on Metacritic. It grossed over $258 million worldwide on a production budget of about $11 million, becoming the highest-grossing South Korean film. @ Among its numerous accolades, Parasite won a leading four awards at the 92nd Academy Awards: Best Picture, Best Director, Best Original Screenplay, and Best International Feature Film, becoming the first non-English language film to win the Academy Award for Best Picture. @ It was also the first South Korean film to receive Academy Award recognition, and one of three films to win both the Palme dOr and the Academy Award for Best Picture. It also won the Golden Globe Award for Best Foreign Language Film and the BAFTA Award for Best Film Not in the English Language, and became the first non-English film to win the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture. At the 56th Grand Bell Awards, Parasite earned a leading eleven nominations with five wins.	2019-05-21	68	Bong Joon-ho	black comedy#comedy film#drama (film and television)#thriller film
http://www.wikidata.org/entity/Q174284	https://en.wikipedia.org/wiki/Raiders_of_the_Lost_Ark	Raiders of the Lost Ark	Raiders of the Lost Ark is a 1981 American action-adventure film directed by Steven Spielberg and written by Lawrence Kasdan based on a story by George Lucas and Philip Kaufman. It stars Harrison Ford, Karen Allen, Paul Freeman, Ronald Lacey, John Rhys-Davies and Denholm Elliott. Ford portrays Indiana Jones, a globe-trotting archaeologist, vying with Nazi forces in 1936, to recover the long-lost Ark of the Covenant, a relic said to make an army invincible. Teaming up with his tough former lover Marion Ravenwood, Jones races to stop rival archaeologist Dr. René Belloq from guiding the Nazis to the Ark and its power. @ Lucas conceived Raiders of the Lost Ark in the early 1970s. Seeking to modernize the serial films of the early 20th-century, he developed the idea further with Kaufman, who suggested the Ark as the films goal. Lucas eventually focused on developing his 1977 space opera Star Wars. Development on Raiders of the Lost Ark resumed that year when Lucas shared the idea with Spielberg; he joined the project several months later. While the pair had ideas for significant scenes in the film, they hired Kasdan to fill in the gaps between them. Principal photography began in June 1980 on a $20million budget. Filming took place on sets at Elstree Studios, England, and on location in La Rochelle, Tunisia, Hawaii and California. @ Though pre-release polling showed little audience interest in the film, especially compared to the superhero film Superman II, Raiders of the Lost Ark became the highest-grossing film of 1981, earning approximately $330.5million worldwide. It played in some theaters for over a year because of its popularity. It was a critical success, receiving praise for its modern take on older serial films, and its non-stop action and adventure. The cast were all praised, particularly Ford, Allen and Freeman. Raiders of the Lost Ark received numerous award nominations and, among others, won five Academy Awards, seven Saturn Awards, and one BAFTA award. @ In the years since its release, the film has grown in esteem, and many now consider it to be among the greatest films of all time, one of the greatest films of the 1980s, and one of the greatest action-adventure films ever made. It had a significant impact on popular culture; the films success spawned a host of imitators across several media and inspired a variety of filmmakers. It continues to influence modern media. Raiders of the Lost Ark is the first film in what would become the Indiana Jones franchise, that includes three film sequels—Indiana Jones and the Temple of Doom, Indiana Jones and the Last Crusade, and Indiana Jones and the Kingdom of the Crystal Skull—a television series, video games, comic books, novels, theme park attractions, toys, board games, collectibles and an amateur remake. The United States Library of Congress deemed culturally, historically, or aesthetically significant when they selected it for preservation in the National Film Registry in 1999.	1981-06-12	68	Steven Spielberg	action film#treasure hunt film
http://www.wikidata.org/entity/Q212965	https://en.wikipedia.org/wiki/The_Hunger_Games_(film)	The Hunger Games	The Hunger Games is a 2012 American dystopian science fiction action film directed by Gary Ross and based on Suzanne Collinss 2008 novel of the same name. It is the first installment in The Hunger Games film series and was produced by Nina Jacobson and Jon Kilik, with a screenplay by Ross, Collins, and Billy Ray. The film stars Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks, Lenny Kravitz, Stanley Tucci, and Donald Sutherland. Set in a dystopian post-apocalyptic future in the nation of Panem, where a boy and a girl from each of the nations 12 Districts are chosen annually as tributes and forced to compete in The Hunger Games, an elaborate televised fight to the death, Katniss Everdeen volunteers to take her younger sisters place. With her districts male tribute, Peeta Mellark, Katniss travels to the Capitol to train and compete in the games. @ Development of The Hunger Games began in March 2009 when Lions Gate Entertainment entered into a co-production agreement with Color Force, which had acquired the rights a few weeks earlier. Collins collaborated with Ray and Ross to write the screenplay. The screenplay expanded the character of Seneca Crane to allow several developments to be shown directly to the audience and Ross added several scenes between Crane and Coriolanus Snow. The main characters were cast between March and May 2011. Principal photography began in May 2011 and ended in September 2011, with filming taking place in North Carolina. @ The film was released on March 21, 2012, in some European countries and in the US and UK on March 23, 2012, in both conventional theaters and digital IMAX theaters. Japan received it last, on September 28. When the film was released, it set records for opening day and opening weekend for a non-sequel. At the time of its release, the films opening weekend gross was the third-largest of any film in North America. It is the first film since Avatar to remain in first place at the North American box office for four consecutive weekends. The film was a massive box-office success by grossing over $694 million worldwide against its budget of $78 million, making it the third-highest-grossing film in the United States and ninth-highest-grossing film of 2012. It was released on DVD and Blu-ray on August 18, 2012. With 7,434,058 units sold, the DVD was the best-selling DVD of 2012. The second installment, Catching Fire, was released on November 22, 2013, in the United States. @ The Hunger Games received positive reviews from critics, with praise for its themes and messages, as well as Jennifer Lawrences portrayal of Katniss; some criticism was levelled at the films reliance on shaky cam, especially in the action sequences, and its similarities to other works. The films soundtrack featured the song Safe & Sound, which was sung by American singer Taylor Swift featuring The Civil Wars; it won a Grammy Award and was nominated for a Golden Globe Award for Best Original Song. For her performance, Lawrence won the Saturn Award for Best Actress, the Broadcast Film Critics Association Award for Best Actress in an Action Movie, the Empire Award for Best Actress and was also nominated for the New York Film Critics Circle Award for Best Actress.	2012-03-21	68	Gary Ross	action film#adventure film#drama (film and television)#dystopian film#fantasy film#film based on a novel#post-apocalyptic film#psychological thriller#science fiction film
http://www.wikidata.org/entity/Q190956	https://en.wikipedia.org/wiki/Amadeus_(film)	Amadeus	Amadeus is a 1984 American period biographical drama film directed by Miloš Forman and adapted by Peter Shaffer from his 1979 stage play Amadeus. The story is set in Vienna, Austria during the latter half of the 18th century, and is a fictionalized story of Wolfgang Amadeus Mozart from the time he left Salzburg, described by its writer as fantasia on the theme of Mozart and Salieri. Mozarts music is heard extensively in the soundtrack of the film. The film follows a fictional rivalry between Mozart and Italian composer Antonio Salieri at the court of Emperor Joseph II. The film stars F. Murray Abraham as Salieri and Tom Hulce as Mozart. @ Amadeus was released by Orion Pictures on September 19, 1984, thirteen days following its world premiere in Los Angeles on September 6, 1984. Upon release, the film received widespread acclaim and was a box office hit by grossing over $90 million. @ Considered one of the greatest films of all time, Amadeus was nominated for 53 awards and received 40, including eight Academy Awards, four BAFTA Awards, four Golden Globe Awards, and a Directors Guild of America award. , it is the most recent film to have more than one nomination in the Academy Award for Best Actor category. In 1998, the American Film Institute ranked it 53rd on its 100 Years... 100 Movies list. In 2019, the film was selected for preservation in the United States National Film Registry by the Library of Congress as being culturally, historically, or aesthetically significant.	1984-01-01	67	Miloš Forman	biographical film#costume drama#drama (film and television)#flashback film#musical film
http://www.wikidata.org/entity/Q151904	https://en.wikipedia.org/wiki/Casino_Royale_(2006_film)	Casino Royale	Casino Royale is a 2006 spy film, the twenty-first in the Eon Productions James Bond series, and the third screen adaptation of Ian Flemings 1953 novel of the same name. Directed by Martin Campbell and written by Neil Purvis, Robert Wade and Paul Haggis, it is the first film to star Daniel Craig as the fictional MI6 agent James Bond, and was produced by Eon Productions for Metro-Goldwyn-Mayer and Columbia Pictures, making it the first Eon-produced Bond film to be co-produced by Columbia. Following Die Another Day, Eon Productions decided to reboot the series, allowing them to show a less experienced and more vulnerable Bond. @ Casino Royale takes place at the beginning of Bonds career as Agent 007, as he is earning his licence to kill. The plot has Bond on an assignment to bankrupt terrorist financier Le Chiffre in a high-stakes poker game at the Casino Royale in Montenegro; Bond falls in love with Vesper Lynd, a treasury employee assigned to provide the money he needs for the game. The film begins a story arc that continues in the 2008 film, Quantum of Solace. @ Casting involved a widespread search for a new actor to succeed Pierce Brosnan as James Bond; the choice of Craig, announced in October 2005, drew controversy. Location filming took place in the Czech Republic, the Bahamas, Italy, and the United Kingdom with interior sets built at Barrandov Studios and Pinewood Studios. @ Casino Royale premiered at the Odeon Leicester Square on 14 November 2006. It received an overwhelmingly positive critical response, with reviewers highlighting Craigs reinvention of the character and the films departure from the tropes of previous Bond films. It earned $ worldwide, becoming the highest-grossing James Bond film until the release of Skyfall in 2012.	2006-11-14	67	Martin Campbell	action film#film based on a novel#spy film
http://www.wikidata.org/entity/Q105598	https://en.wikipedia.org/wiki/Die_Hard	Die Hard	Die Hard is a 1988 American action film directed by John McTiernan and written by Jeb Stuart and Steven E. de Souza. It stars Bruce Willis, Alan Rickman, Alexander Godunov, and Bonnie Bedelia. Based on the 1979 novel Nothing Lasts Forever by Roderick Thorp, Die Hard follows New York City police detective John McClane who is caught up in a terrorist takeover of a Los Angeles skyscraper while visiting his estranged wife. The film features Reginald VelJohnson, William Atherton, Paul Gleason, and Hart Bochner in supporting roles. @ Desperate for work, Stuart was offered the job of adapting Thorps novel into a screenplay. His finished draft was greenlit immediately by 20th Century Fox, which was eager for a summer blockbuster for the following year. Finding a star proved difficult: the role of McClane was offered to a host of the decades top stars, including Arnold Schwarzenegger and Sylvester Stallone, all of whom turned it down. Willis, who was known mainly for his TV work, was eventually chosen and paid $5million for the role. At the time, TV actors were considered less important than film actors, and the figure placed Willis among Hollywoods highest-paid actors. In addition to Willis negative public image, the figure was seen as a poor investment and attracted significant controversy towards the film prior to its release. Filming began in November 1987 on a $25million–$35million budget. McTiernan and De Souza improvised changes to the script throughout filming including altering the ending. Die Hard was filmed almost entirely on location in and around Fox Plaza in Los Angeles. @ Die Hard was a box office success, grossing approximately $140million, and defying pre-release expectations that Willis lack of star appeal would hurt the films success. It was the tenth-highest-grossing film of 1988 and the highest-grossing action film. Initial reviews were mixed: criticism was levelled at the violence, plot, and Willis performance, while McTiernans direction and Rickmans charismatic portrayal of the villain Hans Gruber were praised. Die Hard received four Academy Award nominations. The film elevated Willis to leading-man status and took Rickman from relative obscurity to celebrity. @ In the wake of its release, Die Hard has been critically re-evaluated and is now considered to be one of the greatest action films ever made. It also has retroactively been called one of the best Christmas films, since the films events take place on a Christmas Eve. It revitalized the action genre, largely due to its depiction of McClane as a vulnerable and fallible protagonist, in contrast to the muscle-bound and invincible action heroes of its contemporaries. The films success spawned a host of imitators, such that the term Die Hard in/on a... became a shorthand way of describing a films plot, particularly one where a lone hero must fight overwhelming odds, often in a restricted environment. Die Hard is the first film in what became a franchise, that includes four film sequels—Die Hard 2, Die Hard with a Vengeance, Live Free or Die Hard, and A Good Day to Die Hard—video games, comic books, toys, board games, clothing, and collectibles. Deemed culturally, historically, or aesthetically significant by the United States Library of Congress, the film was selected for preservation in the National Film Registry in 2017.	1988-07-15	67	John McTiernan	action film#action thriller#Christmas film#film based on a novel#heist film
http://www.wikidata.org/entity/Q186587	https://en.wikipedia.org/wiki/Troy_(film)	Troy	Troy is a 2004 epic historical war film directed by Wolfgang Petersen and written by David Benioff. Produced by units in Malta, Mexico and Britains Shepperton Studios, the film features an ensemble cast led by Brad Pitt, Eric Bana, and Orlando Bloom. It is loosely based on Homers Iliad in its narration of the entire story of the decade-long Trojan War—condensed into little more than a couple of weeks, rather than just the quarrel between Achilles and Agamemnon in the ninth year. Achilles leads his Myrmidons along with the rest of the Greek army invading the historical city of Troy, defended by Hectors Trojan army. The end of the film is not taken from the Iliad, but rather from Quintus Smyrnaeuss Posthomerica as the Iliad concludes with Hectors death and funeral. @ Troy made over $497 million worldwide, making it the 60th highest-grossing film of all-time at that point. It received a nomination for the Academy Award for Best Costume Design and was the eighth highest-grossing film of 2004.	2004-05-13	67	Wolfgang Petersen	action film#drama (film and television)#film based on books#war film
http://www.wikidata.org/entity/Q181086	https://en.wikipedia.org/wiki/A_Clockwork_Orange_(film)	A Clockwork Orange	A Clockwork Orange is a 1971 dystopian crime film adapted, produced, and directed by Stanley Kubrick, based on Anthony Burgesss 1962 novel of the same name. It employs disturbing, violent images to comment on psychiatry, juvenile delinquency, youth gangs, and other social, political, and economic subjects in a dystopian near-future Britain. @ Alex, the central character, is a charismatic, antisocial delinquent whose interests include classical music, committing rape, theft and what is termed ultra-violence. He leads a small gang of thugs, Pete, Georgie, and Dim, whom he calls his droogs. The film chronicles the horrific crime spree of his gang, his capture, and attempted rehabilitation via an experimental psychological conditioning technique promoted by the Minister of the Interior. Alex narrates most of the film in Nadsat, a fractured adolescent slang composed of Slavic, English, and Cockney rhyming slang. @ The film premiered in New York City on 19 December 1971 and was released in the United Kingdom on 13 January 1972. The film was met with polarised reviews from critics, and was also heavily controversial due to its depictions of graphic violence. It was later withdrawn from British cinemas at Kubricks behest, and was also banned in several other countries. In the years following, the film underwent a critical re-evaluation and gained a cult following. It received several awards and nominations, including four nominations at the 44th Academy Awards. In 2020, the film was selected for preservation in the National Film Registry by the Library of Congress as being culturally, historically, or aesthetically significant.	1971-12-19	66	Stanley Kubrick	crime film#drama (film and television)#dystopian film#film based on a novel#mystery film#prison film#science fiction film#speculative fiction film#thriller film
http://www.wikidata.org/entity/Q13255497	https://en.wikipedia.org/wiki/Birdman_(film)	Birdman	Birdman or, or simply Birdman, is a 2014 American black comedy-drama film directed by Alejandro G. Iñárritu. It was written by Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Jr., and Armando Bó. The film stars Michael Keaton as Riggan Thomson, a faded Hollywood actor best known for playing the superhero Birdman, as he struggles to mount a Broadway adaptation of a short story by Raymond Carver. The film also features a supporting cast of Zach Galifianakis, Edward Norton, Andrea Riseborough, Amy Ryan, Emma Stone, and Naomi Watts. @ The film covers the period of previews leading to the plays opening, and with a brief exception appears as if filmed in a single shot, an idea Iñárritu had from the films conception. Emmanuel Lubezki, who won the Academy Award for his cinematography in Birdman, believed that the recording time necessary for the long take approach taken in Birdman could not have been made with older technology. The film was shot in New York City during the spring of 2013 with a budget of $16.5 million jointly financed by Fox Searchlight Pictures, New Regency Pictures and Worldview Entertainment. It premiered the following year in August where it opened the 71st Venice International Film Festival. @ Birdman had a limited theatrical release in the United States on October 17, 2014, followed by a wide release on November 14. Grossing more than $103 million worldwide, the film received critical acclaim, with praise for the performances of the cast, cinematography, Iñárritus direction and screenplay. The film won the Academy Award for Best Picture, along with Best Director, Best Original Screenplay, and Best Cinematography from a total of nine nominations, tying it with The Grand Budapest Hotel for the most nominated and awarded film at the Academys 87th annual awards ceremony with four wins per film. It also won Outstanding Cast in a Motion Picture at the 21st Screen Actors Guild Awards, as well as Best Actor in a Musical or Comedy for Keaton and Best Screenplay at the 72nd Golden Globe Awards.	2014-08-27	66	Alejandro González Iñárritu	comedy film#drama (film and television)
http://www.wikidata.org/entity/Q190086	https://en.wikipedia.org/wiki/Some_Like_It_Hot	Some Like It Hot	Some Like It Hot is a 1959 American black-and-white romantic comedy film directed and produced by Billy Wilder, starring Marilyn Monroe, Tony Curtis, and Jack Lemmon. The supporting cast includes George Raft, Pat OBrien, Joe E. Brown, Joan Shawlee, Grace Lee Whitney, and Nehemiah Persoff. The screenplay by Wilder and I. A. L. Diamond is based on a screenplay by Robert Thoeren and Michael Logan from the 1935 French film Fanfare of Love. The film is about two musicians who dress in drag in order to escape from mafia gangsters whom they witnessed committing a crime. @ Some Like It Hot opened to critical and commercial success and is considered to be one of the greatest films of all time. The film received six Academy Award nominations, including Best Actor, Best Director and Best Adapted Screenplay. In 1989, the Library of Congress selected it as one of the first 25 films for preservation in the United States National Film Registry for being culturally, historically, or aesthetically significant. It was voted as the top comedy film by the American Film Institute on their list on AFIs 100 Years...100 Laughs poll in 2000, and was selected as the best comedy of all time in a poll of 253 film critics from 52 countries conducted by the BBC in 2017. In 2005, the British Film Institute included this film on its list of Top fifty films for children up to the age of 14. @ The film was produced without approval from the Motion Picture Production Code because it plays with the idea of homosexuality and features cross-dressing. The code had been gradually weakening in its scope since the early 1950s, due to greater social tolerance for previously taboo topics in film, but it was still officially enforced until the mid-1960s. The overwhelming success of Some Like It Hot is considered one of the final nails in the coffin for the Hays Code.	1959-03-29	66	Billy Wilder	crime film#LGBT-related film#musical film#romantic comedy
http://www.wikidata.org/entity/Q202326	https://en.wikipedia.org/wiki/The_Godfather_Part_III	The Godfather Part III	The Godfather Part III is a 1990 American crime film produced and directed by Francis Ford Coppola from the screenplay co-written with Mario Puzo. The film stars Al Pacino, Diane Keaton, Talia Shire, and Andy García, Eli Wallach, Joe Mantegna, Bridget Fonda, George Hamilton, and Sofia Coppola. It is the third and final installment in The Godfather trilogy. A sequel to The Godfather and The Godfather Part II, it concludes the story of Michael Corleone, the patriarch of the Corleone family, who attempts to legitimize his criminal empire. The film also includes fictionalized accounts of two real-life events: the 1978 death of Pope John Paul I and the Papal banking scandal of 1981–82, both linked to Michael Corleones business affairs. @ Coppola and Puzos intended title for the film was The Death of Michael Corleone, which Paramount Pictures rejected; Coppola considers the series to be a duology, while Part III serves as the epilogue. The Godfather Part III received generally positive reviews, albeit not to the same extent as the earlier two films; critics praised Pacinos performance and the screenplay, but criticized the convoluted plot and Sofia Coppolas performance. @ The film was distributed by Paramount, which also distributed the previous two films. It premiered in Beverly Hills on December 20, 1990, and was released in the United States on Christmas Day, December 25, 1990. It grossed $136.8 million and was nominated for seven Academy Awards, including Best Picture. In December 2020, a re-cut version of the film, titled Mario Puzos The Godfather, Coda: The Death of Michael Corleone, was released to coincide with the 30th anniversary of the original version.	1990-12-25	66	Francis Ford Coppola	crime film#drama (film and television)
